-844	-7244	232	3127	-2233	-1335	9890	1103	-909	4714	-3503	3464	-3395	3051	4907	407	1960	-5404	-5873	2492	-9115	1856	7828	-2617	7105	-8109	1622	4043	8997	3672	-2286	6444	-4264	438	-7759	-4256	-6183	-2406	7301	-3006	-6229	-5271	4600	7391	6951	-8223	5425	-9179	8528	4540
910	5988	-7318	8983	-4632	7084	9891	9809	-1472	-789	1473	5484	-4909	6118	-7002	7311	3175	4593	112	6769	6801	2351	-2336	-6747	-5604	3020	-5378	-2363	2392	3697	2210	-4542	8882	-1316	8276	368	-74	4102	-1778	806	-1507	8233	-1901	-8480	866	-9095	3827	-4033	1286	9751
-8165	9912	-8677	4829	6465	3542	-8563	5570	-4858	-6273	4590	4940	-9527	1026	-6991	4972	3908	-5740	-6004	-8482	8083	8950	2686	4680	-7576	-2739	8941	-3450	-5656	6454	8350	3697	-6718	5361	-5382	1383	2374	-1463	9744	5276	1609	3328	7180	-3050	-2485	-3040	4136	1606	7683	3283
4750	-4883	-3409	-8551	7959	-3490	-7168	-4189	-1142	9338	9096	1743	8164	7971	-5658	4735	6328	9902	-6616	-5715	2527	-923	-5266	4003	-6689	-9006	9592	-4204	2994	-9756	-4365	7290	2302	-5727	5209	5794	5986	-8292	5499	-7325	-5721	-922	3577	4201	3742	-109	-7108	-4581	4566	-1759
-4703	8200	-6073	2515	4685	-9248	8508	-2344	4129	6679	4766	-5867	-5372	-1983	-1681	-3766	-6856	8339	-4222	2563	2278	-8869	-8856	-3273	6694	-9698	-9598	718	5447	1028	-2399	-5402	-9045	333	7906	3930	8490	-8075	-9756	4219	907	-562	-6020	377	-3170	-9743	-4111	-7662	768	4343
2190	376	3875	1117	-9881	-8265	8830	-6556	-9139	1457	-2043	-156	3627	1865	-812	8261	-5331	5670	1589	-1920	-5198	-7305	-8707	8008	698	4374	3109	3738	-8685	-7622	-5138	-5239	1849	8606	-4636	-5667	4736	5834	-8305	-3088	-5562	9983	-6902	4406	-4436	7014	8331	-2820	9924	-4151
-5759	-6673	4189	-80	-5353	-4207	-449	3574	-1985	3650	6298	6554	9250	-77	1147	-5802	5024	7276	-2645	5788	-5086	-9535	2129	-1014	6202	2534	8477	114	-9490	-8761	6670	2909	3962	2056	260	-3584	-4380	-4751	7865	-5954	-5018	-726	-9743	7655	-5051	-6147	155	6589	-7462	-6972
9893	4401	-4204	5483	1584	868	-5002	7656	1237	-638	-2935	8651	-3002	-301	6126	5861	9647	-4086	5151	6587	-9601	-5688	9585	-1643	-455	215	1328	9704	-5796	990	-2046	-8107	2972	-4111	3946	5526	9176	-9098	1909	-917	-9215	-7361	-2283	7422	1141	9869	-4562	-187	-4202	-1405
-1875	-9297	6646	4697	-9960	3515	2060	7033	-2367	2426	8998	-4493	-5150	-5535	7315	6385	-2701	4379	-1094	-4280	-71	-3657	1048	-5324	3831	8563	-7393	7306	-8415	-612	2864	-3739	8043	-1608	9143	-5854	-1514	-5164	2559	2041	6140	28	-2095	5378	-8847	-852	8979	-7701	-2895	2522
-3439	4987	3488	5180	185	4490	-138	-2235	-1499	-4267	9664	9073	3460	-6949	-7008	-5293	5069	9971	8314	1150	5371	7154	8612	-1171	8887	3440	-6433	-1670	-7687	-9588	-2551	2150	-866	-3662	7524	-5773	-2518	-5400	9530	5680	-2933	2385	-369	-8692	-1179	-2732	7995	7329	1463	7314
-8094	8960	57	-983	-3634	8819	-8225	-3243	1231	-3089	3898	5494	5297	-5689	-8783	-8407	-3352	-4891	-9483	8377	-1220	-5679	-6291	1945	7487	-762	4176	-1770	7527	9464	-8725	2349	382	8412	-8948	8677	9492	-4996	2112	9699	-5380	-6988	-1166	9064	1131	9553	4127	-2460	3810	-2290
5329	9016	-1521	8490	-5847	-2889	7968	-3042	-8833	-1128	9545	6106	6203	6286	-8673	-3762	-7913	3729	-3477	2723	1338	1274	-3690	-5326	-3678	9393	-9668	4940	-3387	-6376	9965	317	-8804	6501	-157	-7216	6615	3219	8842	9247	3187	-9466	-5809	-6423	-5465	-3492	-6781	3037	-4409	-2583
690	4794	-4576	-2220	-3218	3777	-7509	7936	-5162	8092	9349	5706	-5499	254	5663	-7895	-7198	6173	3544	-5186	3011	-6545	7118	-447	-2967	2233	9505	-1403	3086	-8415	1926	3141	-7779	6624	-820	4893	5901	-6579	-463	-4376	-6691	707	6520	6989	-5682	8512	5786	5073	9801	-6214
-5931	1376	-1356	-2239	5337	-3910	3988	-5791	7686	7606	515	6089	5031	-2241	-5909	5349	7934	8052	-6180	-5558	-6979	-641	-8464	5257	2224	-8236	-1429	4065	-3298	5990	-1285	4714	5880	-2833	7565	7480	7616	-6946	9949	-6707	9271	5765	3753	-5109	-1206	-6858	7157	3730	-6736	1089
-5643	-4558	-976	-5456	-487	-3036	-8619	-2609	-2669	3736	7310	8647	1542	-3311	-4617	-8264	2358	-8767	-7508	6694	5744	-3862	-4292	-8692	-2771	7241	-9742	1438	-9779	-633	444	3460	-8068	4261	1342	-274	3327	4455	-8083	-9268	5159	2828	-3889	-9071	7368	-4987	7331	-9113	-8626	-6273
-4890	-6944	-3837	5275	9507	1067	5241	-8051	-838	9749	2918	-6672	-808	9059	5328	-1096	2701	2382	6221	2375	5699	-2996	-9597	1287	-264	-4425	4985	-4720	8864	-3760	3314	4091	-4242	5693	9630	-4618	8801	-4328	-2063	-7696	-7972	8905	-6038	-4997	-9316	-6612	-7641	2635	-6504	945
5414	-8749	-1433	9498	7870	5731	7167	3002	-8262	-909	-1580	-703	5542	-3627	-5453	9914	-2179	-4587	5827	-415	-5323	5344	-7409	-3463	-9616	4135	1585	134	510	-4537	-3377	-7829	-6242	-3934	-2065	1647	464	8568	-4650	-4589	6815	3413	1507	8625	5486	7210	-5278	-9943	3287	9336
2489	-5658	-4965	2201	-7788	-5895	9604	-5948	1804	-1912	4983	5360	3794	1507	-3949	8962	9850	8282	7291	-8117	-515	7545	275	-415	228	-2293	-6817	7147	4052	-1238	-6358	3770	6089	7316	8184	-6093	-8059	-1558	-8170	-9952	9285	-3296	33	2728	-5630	9904	-7355	1555	-3130	-4361
2762	-5559	-614	-3472	-8979	-6763	-2069	-542	-8516	-1832	7968	-3519	-4704	7743	1265	6280	1657	-1767	-232	-6104	2204	6366	-6570	-9641	6094	213	-2758	-3308	9690	-7267	8091	-3937	3238	5543	9474	-5083	1139	8747	-9869	-8771	-1159	4581	-7283	1892	-2130	-8802	3269	-6340	7185	-8952
4855	5154	9986	9006	-8220	-6717	-4793	5930	8002	-3344	2885	-3095	7656	-6385	-2974	6118	2610	-4522	3365	-1480	-2675	-7385	-1937	2634	-505	9327	-6758	9759	4759	-6957	8082	1964	-4673	-446	2692	-15	5256	2306	5407	-9504	-9014	5788	-9416	-9439	346	674	-1309	-3722	-6876	-5007
-3689	1745	-8826	-603	-2735	-1823	-2757	1203	-6748	-7336	-3892	-733	2438	9528	8245	9993	-7009	-5072	-1816	9569	-7946	3079	91	-9175	-896	7019	2958	-132	8929	2569	-2711	-97	-2382	9512	6847	-685	-3203	-592	-223	9083	-2699	3169	-8427	-117	7008	-3992	-3917	7058	-8265	-3265
5457	-4044	-4886	-9603	-7693	2950	3155	5716	-1687	-1870	7547	-8972	9305	-6881	-3345	5394	9677	-4773	-1154	2839	7420	2610	-6387	3124	7376	2211	-4285	-2077	876	8718	1415	-2514	-9210	6925	1365	291	-3716	1842	2148	-9755	-2233	-1763	4901	3779	9238	-5467	-3795	1236	7151	-35
1086	-3680	-7678	-3681	4632	1805	3296	-4037	9531	2703	-5386	3425	-8867	-8119	7319	-6401	8335	-5292	1985	8297	-5323	-7455	-5459	2205	-8407	1330	7161	-9075	1460	5655	-4488	-8972	-3193	-1684	4719	7685	128	-6225	9130	-8960	-4351	1578	-8886	5352	-1032	-8178	-4220	7720	-8593	-2479
4735	5342	7397	5073	-9731	-5207	-499	-1830	-2657	-516	4679	-4806	1853	-7443	3658	5014	-8891	-4991	2972	6145	-9736	-4750	9336	4554	6765	1161	3750	2496	-3368	4378	-4421	7356	-9259	5659	-9998	2797	9185	-4111	-756	-2923	-621	4013	-748	-3077	-5986	1441	-9548	1667	-3165	-442
-3923	-5361	7303	9527	-3916	7479	-6791	382	-3378	9734	-7425	8253	-1022	7342	-240	6110	-3580	-9341	9195	4767	-1507	-2027	-1778	-4820	1984	-7808	4079	-7560	8352	8665	9184	-4140	-8984	1389	-1396	-1403	6343	6440	-2584	-2375	1819	-1385	-6814	-3801	-1394	885	-684	-2472	4666	-1086
-8094	-9657	-6649	-3217	-1468	-4293	7077	381	-7815	-9626	8111	-4636	-3609	3995	6408	-5156	-8733	5891	7738	7148	-8939	-6459	499	2263	-4595	5489	-4191	1870	6801	-9026	4311	-8705	-5944	-4243	-8453	-3538	275	-9426	-6662	-5050	-5605	-8785	-6589	-3361	4534	-1792	-8123	-6421	-3707	-9512
1743	-2177	-4339	-427	-9369	8356	1797	-400	-501	374	-6470	-1227	4160	-8908	440	-926	-8980	-4117	9869	1624	7650	-8109	-3782	757	-4928	7055	3728	-8231	-1720	-121	-4168	-6992	7322	-9115	3598	1472	6362	4267	-2949	-3182	6810	1778	-1068	-8442	-3777	7991	-610	-4674	-1409	9982
-7033	9475	1694	6035	2385	-2023	8376	-7594	-6918	2635	5150	2230	5860	-3310	458	-9259	-4111	8533	8896	-3850	1056	6338	-9101	-6757	-9622	7976	-9298	3527	-186	3316	-6554	-32	3664	3963	-846	-8592	-8859	-840	-6697	-2512	-9492	9723	9935	1653	-339	-934	-5247	-5283	-4378	-1176
9576	9343	-8723	-1744	9259	-5591	7197	4561	6032	8228	4859	-7889	539	8056	-6029	-9001	-7845	1994	-319	-6876	5964	141	-4156	5940	-641	-9992	6875	1766	-2968	8422	3641	-104	3098	249	6353	-1409	3824	-4831	-461	-36	223	-26	-7544	5179	7665	9197	2940	-2920	3357	-4613
-9387	-9528	-7323	-8966	-8023	-6176	-1602	9366	-844	-4229	-5127	-4003	9318	1201	-4954	-9741	-7580	9204	8862	5357	-3104	-2191	2387	-3762	8093	-7787	4639	1100	6665	9753	2744	4406	-3747	-9312	-956	1625	2838	8814	-9324	6150	9998	7144	-932	2718	418	9843	6974	-2938	4277	-3238
-7078	5303	-1489	7041	7057	9923	-9883	793	-3519	-7288	-3186	-5574	3241	-3562	-7702	3472	-4447	1151	-1399	-3666	-5150	-4372	-3137	-4045	858	-6979	-1808	-7419	6275	-4742	4857	773	-9345	-1059	-1950	9550	2795	9552	1006	-6589	3033	6805	2595	867	-3902	-4444	-8990	3277	9136	-3563
-2804	-2398	4677	-1234	-8824	-676	-1994	-6969	4017	-2536	-6310	-4681	5128	7532	5442	-1087	-4894	3003	-3482	-3411	579	1952	-3344	-8586	7080	3907	5825	-9263	1206	8549	-5145	-564	-1684	-7624	2554	3111	-8124	8662	-5505	-2822	-7767	-9610	3741	-4264	-6215	-7081	-846	4939	3188	-3193
-947	585	-4958	-8937	9561	-3630	2976	1758	-2321	-5102	7694	2849	91	-3943	9104	2549	-6463	-6069	-9710	-8202	77	-7176	-9323	7705	4796	-2783	-1488	-3881	-2757	-9408	9334	5174	-277	7310	2591	-6809	-5178	-6354	1181	5023	-1304	7548	-2781	-3584	5027	8736	-2539	3537	-1325	3930
-6032	-2078	4834	-1425	-6560	-6818	-289	3284	6402	-9905	2176	7318	-3036	4346	-3388	-1689	2470	-7866	-3893	-786	-545	-6315	2060	5787	3086	9886	3101	2965	2997	-4741	4208	-5233	-6166	1998	-8816	-8685	-9160	-5422	2458	-9698	-4856	6067	-4953	-7454	4849	-9841	2334	1931	9372	6202
5308	5647	161	735	-7296	-6000	-7950	9800	1838	7958	-1967	-5718	8800	175	-8830	-9345	-8870	8327	-8694	-1709	5579	-7549	8984	-4769	9798	5197	-8422	5314	2586	-3828	9488	178	5821	3636	-6575	3177	-8710	4610	-783	7827	1568	8362	-8815	-5428	7506	7686	-4589	-3168	5908	-2098
-8616	-2628	7695	-2170	-1050	1102	-7027	6755	-5149	1434	7299	-3645	-1953	-8511	1410	-6870	8717	-7313	-7729	-1304	7851	-5382	-4902	-4992	-8148	-935	4610	-2365	914	-7912	8788	6462	-2344	716	-5254	7795	-1211	-931	-7598	5752	-2522	-8395	7944	3840	-8657	-11	152	-7198	2730	-9845
